<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
GM,201701241430,37.18,37.18,37.16,37.17,33010
GM,201701241431,37.17,37.19,37.17,37.18,15486
GM,201701241432,37.18,37.19,37.18,37.18,15807
GM,201701241433,37.19,37.19,37.18,37.19,22114
GM,201701241434,37.19,37.19,37.17,37.18,32327
GM,201701241435,37.17,37.19,37.17,37.18,17328
GM,201701241436,37.18,37.19,37.17,37.18,11800
GM,201701241437,37.17,37.19,37.17,37.19,19473
GM,201701241438,37.19,37.19,37.18,37.19,16650
GM,201701241439,37.18,37.19,37.18,37.19,11500
GM,201701241440,37.19,37.19,37.18,37.19,30617
GM,201701241441,37.19,37.19,37.18,37.19,4011
GM,201701241442,37.19,37.19,37.18,37.19,9588
GM,201701241443,37.19,37.2,37.18,37.2,33223
GM,201701241444,37.2,37.2,37.19,37.19,20634
GM,201701241445,37.19,37.2,37.19,37.2,9286
GM,201701241446,37.19,37.2,37.19,37.19,6222
GM,201701241447,37.19,37.2,37.19,37.19,9920
GM,201701241448,37.2,37.2,37.18,37.18,34186
GM,201701241449,37.18,37.19,37.18,37.18,12223
GM,201701241450,37.19,37.19,37.17,37.18,27027
GM,201701241451,37.17,37.18,37.13,37.13,66807
GM,201701241452,37.13,37.13,37.12,37.12,66220
GM,201701241453,37.12,37.13,37.12,37.12,16141
GM,201701241454,37.13,37.13,37.12,37.12,10044
GM,201701241455,37.12,37.13,37.12,37.12,28004
GM,201701241456,37.13,37.13,37.12,37.13,11101
GM,201701241457,37.12,37.13,37.12,37.13,5351
GM,201701241458,37.12,37.13,37.09,37.11,51600
GM,201701241459,37.11,37.14,37.11,37.14,26471
GM,201701241500,37.14,37.16,37.12,37.13,71003
GM,201701241501,37.13,37.13,37.12,37.13,42970
GM,201701241502,37.13,37.15,37.13,37.14,30187
GM,201701241503,37.14,37.16,37.14,37.14,21895
GM,201701241504,37.14,37.15,37.14,37.14,10872
GM,201701241505,37.14,37.15,37.13,37.14,44258
GM,201701241506,37.13,37.14,37.13,37.13,8903
GM,201701241507,37.13,37.13,37.12,37.12,13593
GM,201701241508,37.12,37.14,37.11,37.14,43782
GM,201701241509,37.13,37.16,37.13,37.15,14467
GM,201701241510,37.15,37.15,37.13,37.13,11732
GM,201701241511,37.13,37.16,37.13,37.15,22655
GM,201701241512,37.15,37.16,37.12,37.13,17166
GM,201701241513,37.12,37.14,37.12,37.12,24142
GM,201701241514,37.12,37.13,37.11,37.12,28503
GM,201701241515,37.12,37.13,37.1,37.1,26572
GM,201701241516,37.1,37.1,37.09,37.09,33974
GM,201701241517,37.09,37.1,37.07,37.07,22675
GM,201701241518,37.07,37.1,37.07,37.09,35863
GM,201701241519,37.09,37.11,37.09,37.09,28640
GM,201701241520,37.09,37.1,37.09,37.1,7801
GM,201701241521,37.1,37.1,37.08,37.08,27177
GM,201701241522,37.08,37.09,37.08,37.08,16493
GM,201701241523,37.08,37.09,37.06,37.06,26245
GM,201701241524,37.06,37.07,36.1,37,325945
GM,201701241525,37,37.06,36.1,37.04,36282
GM,201701241526,37.05,37.05,37.02,37.05,61206
GM,201701241527,37.02,37.03,37,37,15784
GM,201701241528,37,37.01,36.1,36.99,25112
GM,201701241529,37,37.01,36.1,37,109817
GM,201701241530,37,37.01,36.1,36.99,89404
GM,201701241531,37,37,36.99,37,16855
GM,201701241532,36.99,37,36.98,36.98,31548
GM,201701241533,36.99,37.01,36.96,37.01,69142
GM,201701241534,37,37,36.99,36.99,16512
GM,201701241535,36.99,37,36.1,36.99,15078
GM,201701241536,36.99,37,36.1,36.98,28214
GM,201701241537,36.98,36.99,36.98,36.98,21276
GM,201701241538,36.98,37,36.1,37,89371
GM,201701241539,36.99,37,36.98,36.99,62135
GM,201701241540,36.99,37,36.1,36.99,6439
GM,201701241541,36.99,37,36.1,36.99,20839
GM,201701241542,37,37,36.1,36.99,16418
GM,201701241543,37,37,36.1,36.99,50276
GM,201701241544,36.99,37,36.1,37,12961
GM,201701241545,37,37,36.1,36.99,26668
GM,201701241546,36.99,37,36.1,36.99,29299
GM,201701241547,36.99,37,36.1,37,121849
GM,201701241548,37,37,36.1,36.99,33386
GM,201701241549,36.99,37,36.1,36.99,17148
GM,201701241550,36.99,37,36.1,37,83089
GM,201701241551,37,37,36.1,36.99,42475
GM,201701241552,36.99,36.99,36.97,36.98,108362
GM,201701241553,36.99,36.99,36.98,36.98,59241
GM,201701241554,36.98,36.99,36.98,36.98,34703
GM,201701241555,36.98,36.98,36.97,36.98,80958
GM,201701241556,36.98,36.98,36.97,36.97,40287
GM,201701241557,36.97,36.99,36.94,36.99,227210
GM,201701241558,36.99,37,36.1,36.99,63290
GM,201701241559,37,37,36.1,37,130633
GM,201701241600,37.01,37.01,37.01,37.01,155
GM,201701241601,37,37,37,37,614549
GM,201701241626,37,37,37,37,18067
GM,201701241652,36.93,36.93,36.93,36.93,150
GM,201701241657,37.09,37.09,37.09,37.09,100
