<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
XOM,201612131522,92.86,92.88,92.84,92.84,27144
XOM,201612131523,92.84,92.84,92.76,92.76,39336
XOM,201612131524,92.75,92.76,92.75,92.76,17338
XOM,201612131525,92.76,92.78,92.75,92.78,27910
XOM,201612131526,92.77,92.8,92.77,92.78,24709
XOM,201612131527,92.78,92.8,92.78,92.8,16917
XOM,201612131528,92.81,92.83,92.79,92.8,40633
XOM,201612131529,92.8,92.8,92.75,92.77,38265
XOM,201612131530,92.77,92.82,92.76,92.82,49606
XOM,201612131531,92.81,92.82,92.75,92.79,29386
XOM,201612131532,92.79,92.82,92.78,92.82,33047
XOM,201612131533,92.82,92.85,92.82,92.83,17722
XOM,201612131534,92.83,92.83,92.79,92.79,31380
XOM,201612131535,92.8,92.84,92.8,92.8,34420
XOM,201612131536,92.81,92.83,92.79,92.81,24945
XOM,201612131537,92.82,92.83,92.8,92.81,31664
XOM,201612131538,92.81,92.84,92.79,92.81,66602
XOM,201612131539,92.81,92.82,92.8,92.81,46695
XOM,201612131540,92.82,92.84,92.79,92.82,50224
XOM,201612131541,92.82,92.83,92.78,92.79,43416
XOM,201612131542,92.79,92.84,92.79,92.84,29094
XOM,201612131543,92.84,92.85,92.84,92.84,1000
XOM,201612131544,92.85,92.85,92.78,92.84,25517
XOM,201612131545,92.79,92.82,92.77,92.82,62786
XOM,201612131546,92.81,92.83,92.79,92.8,32204
XOM,201612131547,92.8,92.83,92.79,92.8,67937
XOM,201612131548,92.8,92.8,92.71,92.73,32456
XOM,201612131549,92.73,92.8,92.72,92.76,95279
XOM,201612131550,92.77,92.78,92.71,92.72,37913
XOM,201612131551,92.71,92.75,92.71,92.74,50679
XOM,201612131552,92.74,92.75,92.68,92.69,60226
XOM,201612131553,92.69,92.7,92.63,92.64,61221
XOM,201612131554,92.64,92.67,92.63,92.65,61296
XOM,201612131555,92.65,92.69,92.59,92.69,120224
XOM,201612131556,92.69,92.71,92.69,92.71,5727
XOM,201612131557,92.67,92.67,92.59,92.66,108166
XOM,201612131558,92.6,92.69,92.59,92.63,135481
XOM,201612131559,92.64,92.65,92.52,92.58,206344
XOM,201612131601,92.58,92.58,92.58,92.58,1252304
XOM,201612131603,92.58,92.58,92.58,92.58,200
XOM,201612131605,92.58,92.58,92.58,92.58,100
XOM,201612131606,92.58,92.58,92.55,92.55,641
XOM,201612131607,92.58,92.58,92.58,92.58,2920
XOM,201612131609,92.58,92.58,92.58,92.58,100
XOM,201612131610,92.58,92.58,92.58,92.58,400
XOM,201612131617,92.58,92.58,92.5,92.5,7800
XOM,201612131618,92.5,92.5,92.5,92.5,1900
XOM,201612131621,92.58,92.58,92.58,92.58,110
XOM,201612131631,92.59,92.59,92.59,92.59,100
XOM,201612131645,92.58,92.58,92.58,92.58,1100
XOM,201612131656,92.27,92.27,92.27,92.27,300
